hardware_platform,compiler,threads_num,directive_name,overhead,benchmark_class
Cirrus,Intel 18.0,16,COPYIN 3,2.3645,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,2,PRIVATE 3,0.5515,Array
Cirrus,Intel 18.0,2,FIRSTPRIVATE 3,0.5685,Array
Cirrus,Intel 18.0,2,COPYPRIVATE 3,1.0812,Array
Cirrus,Intel 18.0,2,COPYIN 3,0.8081,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,32,PRIVATE 3,8.1864,Array
Cirrus,Intel 18.0,32,FIRSTPRIVATE 3,1.9518,Array
Cirrus,Intel 18.0,32,COPYPRIVATE 3,4.9806,Array
Cirrus,Intel 18.0,32,COPYIN 3,3.4323,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,4,PRIVATE 3,0.7187,Array
Cirrus,Intel 18.0,4,FIRSTPRIVATE 3,0.7238,Array
Cirrus,Intel 18.0,4,COPYPRIVATE 3,1.618,Array
Cirrus,Intel 18.0,4,COPYIN 3,1.1174,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,8,PRIVATE 3,1.0545,Array
Cirrus,Intel 18.0,8,FIRSTPRIVATE 3,1.0522,Array
Cirrus,Intel 18.0,8,COPYPRIVATE 3,2.4761,Array
Cirrus,Intel 18.0,8,COPYIN 3,1.9264,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,1,PRIVATE 3,0.1496,Array
Cirrus,Intel 19.0,1,FIRSTPRIVATE 3,0.1546,Array
Cirrus,Intel 19.0,1,COPYPRIVATE 3,0.2035,Array
Cirrus,Intel 19.0,1,COPYIN 3,0.1699,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,16,PRIVATE 3,1.2955,Array
Cirrus,Intel 19.0,16,FIRSTPRIVATE 3,1.2871,Array
Cirrus,Intel 19.0,16,COPYPRIVATE 3,3.4187,Array
Cirrus,Intel 19.0,16,COPYIN 3,2.3318,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,2,PRIVATE 3,0.5425,Array
Cirrus,Intel 19.0,2,FIRSTPRIVATE 3,0.5601,Array
Cirrus,Intel 19.0,2,COPYPRIVATE 3,1.0626,Array
Cirrus,Intel 19.0,2,COPYIN 3,0.8644,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,32,PRIVATE 3,8.2948,Array
Cirrus,Intel 19.0,32,FIRSTPRIVATE 3,3.3158,Array
Cirrus,Intel 19.0,32,COPYPRIVATE 3,4.9723,Array
Cirrus,Intel 19.0,32,COPYIN 3,3.4472,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,4,PRIVATE 3,0.7247,Array
Cirrus,Intel 19.0,4,FIRSTPRIVATE 3,0.7287,Array
Cirrus,Intel 19.0,4,COPYPRIVATE 3,1.5762,Array
Cirrus,Intel 19.0,4,COPYIN 3,1.1298,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,8,PRIVATE 3,1.0833,Array
Cirrus,Intel 19.0,8,FIRSTPRIVATE 3,1.079,Array
Cirrus,Intel 19.0,8,COPYPRIVATE 3,2.4848,Array
Cirrus,Intel 19.0,8,COPYIN 3,2.053,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,1,PRIVATE 3,0.2751,Array
Fulhame,ARM 20.0,1,FIRSTPRIVATE 3,0.2997,Array
Fulhame,ARM 20.0,1,COPYPRIVATE 3,0.3757,Array
Fulhame,ARM 20.0,1,COPYIN 3,0.3158,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,16,PRIVATE 3,20.6005,Array
Fulhame,ARM 20.0,16,FIRSTPRIVATE 3,9.3811,Array
Fulhame,ARM 20.0,16,COPYPRIVATE 3,15.3856,Array
Fulhame,ARM 20.0,16,COPYIN 3,6.9969,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,2,PRIVATE 3,1.1077,Array
Fulhame,ARM 20.0,2,FIRSTPRIVATE 3,1.1186,Array
Fulhame,ARM 20.0,2,COPYPRIVATE 3,2.044,Array
Fulhame,ARM 20.0,2,COPYIN 3,1.8843,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,32,PRIVATE 3,74.636,Array
Fulhame,ARM 20.0,32,FIRSTPRIVATE 3,52.8695,Array
Fulhame,ARM 20.0,32,COPYPRIVATE 3,133.4259,Array
Fulhame,ARM 20.0,32,COPYIN 3,65.4243,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,4,PRIVATE 3,1.3997,Array
Fulhame,ARM 20.0,4,FIRSTPRIVATE 3,1.4576,Array
Fulhame,ARM 20.0,4,COPYPRIVATE 3,3.6307,Array
Fulhame,ARM 20.0,4,COPYIN 3,2.7004,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,64,PRIVATE 3,138.9468,Array
Fulhame,ARM 20.0,64,FIRSTPRIVATE 3,109.6026,Array
Fulhame,ARM 20.0,64,COPYPRIVATE 3,275.2505,Array
Fulhame,ARM 20.0,64,COPYIN 3,149.3757,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,8,PRIVATE 3,10.8532,Array
Fulhame,ARM 20.0,8,FIRSTPRIVATE 3,2.4609,Array
Fulhame,ARM 20.0,8,COPYPRIVATE 3,5.7398,Array
Fulhame,ARM 20.0,8,COPYIN 3,4.6125,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,1,PRIVATE 3,0.7545,Array
Fulhame,GNU 10.1,1,FIRSTPRIVATE 3,0.7596,Array
Fulhame,GNU 10.1,1,COPYPRIVATE 3,1.7461,Array
Fulhame,GNU 10.1,1,COPYIN 3,1.2093,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,16,PRIVATE 3,220.59,Array
Fulhame,GNU 10.1,16,FIRSTPRIVATE 3,2.8216,Array
Fulhame,GNU 10.1,16,COPYPRIVATE 3,6.6044,Array
Fulhame,GNU 10.1,16,COPYIN 3,4.0494,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,2,PRIVATE 3,1.2473,Array
Fulhame,GNU 10.1,2,FIRSTPRIVATE 3,1.2474,Array
Fulhame,GNU 10.1,2,COPYPRIVATE 3,2.2668,Array
Fulhame,GNU 10.1,2,COPYIN 3,1.7944,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,32,PRIVATE 3,4.2427,Array
Fulhame,GNU 10.1,32,FIRSTPRIVATE 3,4.7124,Array
Fulhame,GNU 10.1,32,COPYPRIVATE 3,10.5999,Array
Fulhame,GNU 10.1,32,COPYIN 3,5.6621,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,4,PRIVATE 3,1.3997,Array
Fulhame,GNU 10.1,4,FIRSTPRIVATE 3,1.3905,Array
Fulhame,GNU 10.1,4,COPYPRIVATE 3,3.1065,Array
Fulhame,GNU 10.1,4,COPYIN 3,2.2465,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,64,PRIVATE 3,1214.8247,Array
Fulhame,GNU 10.1,64,FIRSTPRIVATE 3,1108.59,Array
Fulhame,GNU 10.1,64,COPYPRIVATE 3,1675.6189,Array
Fulhame,GNU 10.1,64,COPYIN 3,1143.0317,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,8,PRIVATE 3,186.359,Array
Fulhame,GNU 10.1,8,FIRSTPRIVATE 3,1.4386,Array
Fulhame,GNU 10.1,8,COPYPRIVATE 3,3.8521,Array
Fulhame,GNU 10.1,8,COPYIN 3,2.7456,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,1,PRIVATE 3,0.7226,Array
Fulhame,GNU 9.2,1,FIRSTPRIVATE 3,0.743,Array
Fulhame,GNU 9.2,1,COPYPRIVATE 3,1.7016,Array
Fulhame,GNU 9.2,1,COPYIN 3,1.1796,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,16,PRIVATE 3,90.4294,Array
Fulhame,GNU 9.2,16,FIRSTPRIVATE 3,8.6979,Array
Fulhame,GNU 9.2,16,COPYPRIVATE 3,18.921,Array
Fulhame,GNU 9.2,16,COPYIN 3,13.0365,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,2,PRIVATE 3,1.4228,Array
Fulhame,GNU 9.2,2,FIRSTPRIVATE 3,1.5315,Array
Fulhame,GNU 9.2,2,COPYPRIVATE 3,3.0824,Array
Fulhame,GNU 9.2,2,COPYIN 3,2.1804,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,32,PRIVATE 3,109.9605,Array
Fulhame,GNU 9.2,32,FIRSTPRIVATE 3,25.1444,Array
Fulhame,GNU 9.2,32,COPYPRIVATE 3,49.3145,Array
Fulhame,GNU 9.2,32,COPYIN 3,35.6982,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,4,PRIVATE 3,1.6128,Array
Fulhame,GNU 9.2,4,FIRSTPRIVATE 3,1.6642,Array
Fulhame,GNU 9.2,4,COPYPRIVATE 3,3.9438,Array
Fulhame,GNU 9.2,4,COPYIN 3,2.4203,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,64,PRIVATE 3,1161.9335,Array
Fulhame,GNU 9.2,64,FIRSTPRIVATE 3,1035.0519,Array
Fulhame,GNU 9.2,64,COPYPRIVATE 3,1762.7674,Array
Fulhame,GNU 9.2,64,COPYIN 3,964.5316,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,8,PRIVATE 3,135.4029,Array
Fulhame,GNU 9.2,8,FIRSTPRIVATE 3,3.7902,Array
Fulhame,GNU 9.2,8,COPYPRIVATE 3,8.5126,Array
Fulhame,GNU 9.2,8,COPYIN 3,5.7928,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,1,PRIVATE 59049,0.1109,Array
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 59049,10.7154,Array
ARCHER2,AOCC 2.1,1,COPYPRIVATE 59049,0.1478,Array
ARCHER2,AOCC 2.1,1,COPYIN 59049,0.1316,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,128,PRIVATE 59049,437.5081,Array
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 59049,915.7693,Array
ARCHER2,AOCC 2.1,128,COPYPRIVATE 59049,839.1518,Array
ARCHER2,AOCC 2.1,128,COPYIN 59049,248.1677,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,16,PRIVATE 59049,41.466,Array
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 59049,90.0138,Array
ARCHER2,AOCC 2.1,16,COPYPRIVATE 59049,321.7293,Array
ARCHER2,AOCC 2.1,16,COPYIN 59049,117.5607,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,2,PRIVATE 59049,0.4265,Array
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 59049,11.0075,Array
ARCHER2,AOCC 2.1,2,COPYPRIVATE 59049,12.6773,Array
ARCHER2,AOCC 2.1,2,COPYIN 59049,12.3201,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,32,PRIVATE 59049,158.087,Array
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 59049,567.5027,Array
ARCHER2,AOCC 2.1,32,COPYPRIVATE 59049,420.3895,Array
ARCHER2,AOCC 2.1,32,COPYIN 59049,97.7303,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,4,PRIVATE 59049,0.4111,Array
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 59049,13.7581,Array
ARCHER2,AOCC 2.1,4,COPYPRIVATE 59049,18.3781,Array
ARCHER2,AOCC 2.1,4,COPYIN 59049,12.619,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,64,PRIVATE 59049,306.7704,Array
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 59049,756.8086,Array
ARCHER2,AOCC 2.1,64,COPYPRIVATE 59049,649.456,Array
ARCHER2,AOCC 2.1,64,COPYIN 59049,153.5156,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,8,PRIVATE 59049,0.8253,Array
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 59049,26.047,Array
ARCHER2,AOCC 2.1,8,COPYPRIVATE 59049,51.7313,Array
ARCHER2,AOCC 2.1,8,COPYIN 59049,23.5292,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,1,PRIVATE 59049,0.0966,Array
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 59049,9.7275,Array
ARCHER2,Cray 10.0,1,COPYPRIVATE 59049,0.127,Array
ARCHER2,Cray 10.0,1,COPYIN 59049,0.1111,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,128,PRIVATE 59049,219.6695,Array
ARCHER2,Cray 10.0,128,FIRSTPRIVATE 59049,261.3361,Array
ARCHER2,Cray 10.0,128,COPYPRIVATE 59049,223.6815,Array
ARCHER2,Cray 10.0,128,COPYIN 59049,189.6943,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,16,PRIVATE 59049,2.5488,Array
ARCHER2,Cray 10.0,16,FIRSTPRIVATE 59049,12.6858,Array
ARCHER2,Cray 10.0,16,COPYPRIVATE 59049,64.7792,Array
ARCHER2,Cray 10.0,16,COPYIN 59049,29.5206,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,2,PRIVATE 59049,0.8851,Array
ARCHER2,Cray 10.0,2,FIRSTPRIVATE 59049,10.7341,Array
ARCHER2,Cray 10.0,2,COPYPRIVATE 59049,13.1322,Array
ARCHER2,Cray 10.0,2,COPYIN 59049,12.3763,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,32,PRIVATE 59049,1.5434,Array
ARCHER2,Cray 10.0,32,FIRSTPRIVATE 59049,12.582,Array
ARCHER2,Cray 10.0,32,COPYPRIVATE 59049,61.6401,Array
ARCHER2,Cray 10.0,32,COPYIN 59049,20.2874,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,4,PRIVATE 59049,1.2375,Array
ARCHER2,Cray 10.0,4,FIRSTPRIVATE 59049,11.2472,Array
ARCHER2,Cray 10.0,4,COPYPRIVATE 59049,17.3,Array
ARCHER2,Cray 10.0,4,COPYIN 59049,13.3376,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,64,PRIVATE 59049,2.1232,Array
ARCHER2,Cray 10.0,64,FIRSTPRIVATE 59049,16.9448,Array
ARCHER2,Cray 10.0,64,COPYPRIVATE 59049,180.4963,Array
ARCHER2,Cray 10.0,64,COPYIN 59049,38.2048,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,8,PRIVATE 59049,1.6427,Array
ARCHER2,Cray 10.0,8,FIRSTPRIVATE 59049,11.857,Array
ARCHER2,Cray 10.0,8,COPYPRIVATE 59049,92.2242,Array
ARCHER2,Cray 10.0,8,COPYIN 59049,14.4528,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,1,PRIVATE 59049,0.1815,Array
ARCHER2,GNU 10.1,1,FIRSTPRIVATE 59049,10.9643,Array
ARCHER2,GNU 10.1,1,COPYPRIVATE 59049,0.3926,Array
ARCHER2,GNU 10.1,1,COPYIN 59049,0.285,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,128,PRIVATE 59049,22.3787,Array
ARCHER2,GNU 10.1,128,FIRSTPRIVATE 59049,92.3038,Array
ARCHER2,GNU 10.1,128,COPYPRIVATE 59049,347.593,Array
ARCHER2,GNU 10.1,128,COPYIN 59049,101.1962,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,16,PRIVATE 59049,3.1069,Array
ARCHER2,GNU 10.1,16,FIRSTPRIVATE 59049,25.7478,Array
ARCHER2,GNU 10.1,16,COPYPRIVATE 59049,197.461,Array
ARCHER2,GNU 10.1,16,COPYIN 59049,26.6152,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,2,PRIVATE 59049,0.3764,Array
ARCHER2,GNU 10.1,2,FIRSTPRIVATE 59049,11.8839,Array
ARCHER2,GNU 10.1,2,COPYPRIVATE 59049,12.4168,Array
ARCHER2,GNU 10.1,2,COPYIN 59049,12.0483,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,32,PRIVATE 59049,5.8533,Array
ARCHER2,GNU 10.1,32,FIRSTPRIVATE 59049,29.3702,Array
ARCHER2,GNU 10.1,32,COPYPRIVATE 59049,215.9267,Array
ARCHER2,GNU 10.1,32,COPYIN 59049,30.8252,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,4,PRIVATE 59049,0.4389,Array
ARCHER2,GNU 10.1,4,FIRSTPRIVATE 59049,12.3049,Array
ARCHER2,GNU 10.1,4,COPYPRIVATE 59049,25.7883,Array
ARCHER2,GNU 10.1,4,COPYIN 59049,12.5034,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,64,PRIVATE 59049,11.05,Array
ARCHER2,GNU 10.1,64,FIRSTPRIVATE 59049,47.3765,Array
ARCHER2,GNU 10.1,64,COPYPRIVATE 59049,258.3,Array
ARCHER2,GNU 10.1,64,COPYIN 59049,53.5517,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,8,PRIVATE 59049,0.9563,Array
ARCHER2,GNU 10.1,8,FIRSTPRIVATE 59049,23.7379,Array
ARCHER2,GNU 10.1,8,COPYPRIVATE 59049,95.9521,Array
ARCHER2,GNU 10.1,8,COPYIN 59049,23.0604,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,1,PRIVATE 59049,0.4379,Array
Cirrus,GNU 6.3,1,FIRSTPRIVATE 59049,22.7787,Array
Cirrus,GNU 6.3,1,COPYPRIVATE 59049,1.1337,Array
Cirrus,GNU 6.3,1,COPYIN 59049,0.7657,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,16,PRIVATE 59049,3.295,Array
Cirrus,GNU 6.3,16,FIRSTPRIVATE 59049,35.537,Array
Cirrus,GNU 6.3,16,COPYPRIVATE 59049,72.0277,Array
Cirrus,GNU 6.3,16,COPYIN 59049,46.2677,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,2,PRIVATE 59049,1.0365,Array
Cirrus,GNU 6.3,2,FIRSTPRIVATE 59049,23.1099,Array
Cirrus,GNU 6.3,2,COPYPRIVATE 59049,38.1373,Array
Cirrus,GNU 6.3,2,COPYIN 59049,37.9602,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,32,PRIVATE 59049,5.4021,Array
Cirrus,GNU 6.3,32,FIRSTPRIVATE 59049,49.9594,Array
Cirrus,GNU 6.3,32,COPYPRIVATE 59049,90.5062,Array
Cirrus,GNU 6.3,32,COPYIN 59049,80.4176,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,4,PRIVATE 59049,1.3072,Array
Cirrus,GNU 6.3,4,FIRSTPRIVATE 59049,24.0972,Array
Cirrus,GNU 6.3,4,COPYPRIVATE 59049,54.4511,Array
Cirrus,GNU 6.3,4,COPYIN 59049,40.4985,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,8,PRIVATE 59049,1.924,Array
Cirrus,GNU 6.3,8,FIRSTPRIVATE 59049,25.3454,Array
Cirrus,GNU 6.3,8,COPYPRIVATE 59049,58.7795,Array
Cirrus,GNU 6.3,8,COPYIN 59049,41.9108,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,1,PRIVATE 59049,0.4303,Array
Cirrus,GNU 8.2,1,FIRSTPRIVATE 59049,21.9949,Array
Cirrus,GNU 8.2,1,COPYPRIVATE 59049,1.1246,Array
Cirrus,GNU 8.2,1,COPYIN 59049,0.7548,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,16,PRIVATE 59049,3.2298,Array
Cirrus,GNU 8.2,16,FIRSTPRIVATE 59049,30.0412,Array
Cirrus,GNU 8.2,16,COPYPRIVATE 59049,75.3561,Array
Cirrus,GNU 8.2,16,COPYIN 59049,46.2159,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,2,PRIVATE 59049,1.0261,Array
Cirrus,GNU 8.2,2,FIRSTPRIVATE 59049,23.2459,Array
Cirrus,GNU 8.2,2,COPYPRIVATE 59049,38.3482,Array
Cirrus,GNU 8.2,2,COPYIN 59049,38.3979,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,32,PRIVATE 59049,5.2797,Array
Cirrus,GNU 8.2,32,FIRSTPRIVATE 59049,50.0247,Array
Cirrus,GNU 8.2,32,COPYPRIVATE 59049,86.3021,Array
Cirrus,GNU 8.2,32,COPYIN 59049,81.146,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,4,PRIVATE 59049,1.2697,Array
Cirrus,GNU 8.2,4,FIRSTPRIVATE 59049,23.9388,Array
Cirrus,GNU 8.2,4,COPYPRIVATE 59049,53.1152,Array
Cirrus,GNU 8.2,4,COPYIN 59049,39.9855,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,8,PRIVATE 59049,1.8988,Array
Cirrus,GNU 8.2,8,FIRSTPRIVATE 59049,25.0646,Array
Cirrus,GNU 8.2,8,COPYPRIVATE 59049,59.5083,Array
Cirrus,GNU 8.2,8,COPYIN 59049,41.661,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,1,PRIVATE 59049,0.1632,Array
Cirrus,Intel 18.0,1,FIRSTPRIVATE 59049,22.9927,Array
Cirrus,Intel 18.0,1,COPYPRIVATE 59049,0.2155,Array
Cirrus,Intel 18.0,1,COPYIN 59049,0.182,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,16,PRIVATE 59049,1.3118,Array
Cirrus,Intel 18.0,16,FIRSTPRIVATE 59049,32.5259,Array
Cirrus,Intel 18.0,16,COPYPRIVATE 59049,65.1024,Array
Cirrus,Intel 18.0,16,COPYIN 59049,28.8378,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,2,PRIVATE 59049,0.5533,Array
Cirrus,Intel 18.0,2,FIRSTPRIVATE 59049,22.9035,Array
Cirrus,Intel 18.0,2,COPYPRIVATE 59049,37.4071,Array
Cirrus,Intel 18.0,2,COPYIN 59049,22.8838,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,32,PRIVATE 59049,3.3169,Array
Cirrus,Intel 18.0,32,FIRSTPRIVATE 59049,47.3712,Array
Cirrus,Intel 18.0,32,COPYPRIVATE 59049,89.6395,Array
Cirrus,Intel 18.0,32,COPYIN 59049,49.065,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,4,PRIVATE 59049,0.7155,Array
Cirrus,Intel 18.0,4,FIRSTPRIVATE 59049,23.4906,Array
Cirrus,Intel 18.0,4,COPYPRIVATE 59049,47.8555,Array
Cirrus,Intel 18.0,4,COPYIN 59049,23.5601,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,8,PRIVATE 59049,1.0569,Array
Cirrus,Intel 18.0,8,FIRSTPRIVATE 59049,24.2642,Array
Cirrus,Intel 18.0,8,COPYPRIVATE 59049,48.2199,Array
Cirrus,Intel 18.0,8,COPYIN 59049,24.7535,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,1,PRIVATE 59049,0.1586,Array
Cirrus,Intel 19.0,1,FIRSTPRIVATE 59049,23.082,Array
Cirrus,Intel 19.0,1,COPYPRIVATE 59049,0.2125,Array
Cirrus,Intel 19.0,1,COPYIN 59049,0.1772,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,16,PRIVATE 59049,1.3171,Array
Cirrus,Intel 19.0,16,FIRSTPRIVATE 59049,26.7694,Array
Cirrus,Intel 19.0,16,COPYPRIVATE 59049,65.2759,Array
Cirrus,Intel 19.0,16,COPYIN 59049,26.7769,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,2,PRIVATE 59049,0.5391,Array
Cirrus,Intel 19.0,2,FIRSTPRIVATE 59049,23.2865,Array
Cirrus,Intel 19.0,2,COPYPRIVATE 59049,36.8837,Array
Cirrus,Intel 19.0,2,COPYIN 59049,22.5707,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,32,PRIVATE 59049,5.3985,Array
Cirrus,Intel 19.0,32,FIRSTPRIVATE 59049,47.0499,Array
Cirrus,Intel 19.0,32,COPYPRIVATE 59049,89.3755,Array
Cirrus,Intel 19.0,32,COPYIN 59049,48.6754,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,4,PRIVATE 59049,0.7117,Array
Cirrus,Intel 19.0,4,FIRSTPRIVATE 59049,23.6416,Array
Cirrus,Intel 19.0,4,COPYPRIVATE 59049,49.0282,Array
Cirrus,Intel 19.0,4,COPYIN 59049,23.4375,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,8,PRIVATE 59049,1.067,Array
Cirrus,Intel 19.0,8,FIRSTPRIVATE 59049,24.002,Array
Cirrus,Intel 19.0,8,COPYPRIVATE 59049,45.7839,Array
Cirrus,Intel 19.0,8,COPYIN 59049,24.6881,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,1,PRIVATE 59049,0.2732,Array
Fulhame,ARM 20.0,1,FIRSTPRIVATE 59049,42.7854,Array
Fulhame,ARM 20.0,1,COPYPRIVATE 59049,0.3736,Array
Fulhame,ARM 20.0,1,COPYIN 59049,0.3109,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,16,PRIVATE 59049,19.2669,Array
Fulhame,ARM 20.0,16,FIRSTPRIVATE 59049,73.3191,Array
Fulhame,ARM 20.0,16,COPYPRIVATE 59049,112.1406,Array
Fulhame,ARM 20.0,16,COPYIN 59049,69.6708,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,2,PRIVATE 59049,1.1706,Array
Fulhame,ARM 20.0,2,FIRSTPRIVATE 59049,47.5593,Array
